Name,Unknotting,Genus,Bridge,Nakanishi,Tunnel,Symmetry type,Symmetry group,Montesinos?,Montesinos fractions
12n_766,2,3,3,1,2,chiral,1,N,['n/a']
12n_767,1,4,3,1,2,chiral,1,N,['n/a']
12n_768,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_769,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_770,2,3,3,1,2,chiral,1,N,['n/a']
12n_771,1,3,3,1,2,chiral,1,N,['n/a']
12n_772,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_773,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_774,[1; 2],2,3,1,2,chiral,1,N,['n/a']
12n_775,[1; 2],4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_776,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_777,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_778,2,3,3,1,2,chiral,1,N,['n/a']
12n_779,2,3,3,2,2,chiral,1,N,['n/a']
12n_780,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_781,2,4,3,2,2,reversible,D1,N,['n/a']
12n_782,[1; 2],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_783,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_784,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_785,1,2,3,1,,reversible,D1,N,['n/a']
12n_786,1,3,3,1,2,chiral,1,N,['n/a']
12n_787,1,4,3,1,2,chiral,1,N,['n/a']
12n_788,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_789,1,3,3,1,2,chiral,1,N,['n/a']
12n_790,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_791,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_792,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_793,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_794,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_795,[1; 2],2,3,1,2,chiral,1,N,['n/a']
12n_796,[2; 3],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_797,2,2,3,1,2,chiral,1,N,['n/a']
12n_798,2,3,3,2,2,reversible,D1,N,['n/a']
12n_799,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_800,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_801,2,2,3,1,,reversible,D1,N,['n/a']
12n_802,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_803,[2; 3],4,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_804,[1; 2; 3],4,3,1,,reversible,D1,N,['n/a']
12n_805,[1; 2; 3],3,3,1,,reversible,D1,N,['n/a']
12n_806,[3; 4],3,3,2,2,reversible,D4,N,['n/a']
12n_807,2,3,3,1,,reversible,D1,N,['n/a']
12n_808,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_809,[1; 2; 3],2,3,1,,reversible,D2,N,['n/a']
12n_810,2,3,3,1,,reversible,D1,N,['n/a']
12n_811,[1; 2; 3],3,3,1,,reversible,D1,N,['n/a']
12n_812,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_813,2,3,3,2,2,reversible,D1,N,['n/a']
12n_814,[1; 2; 3],2,3,1,,reversible,D1,N,['n/a']
12n_815,[1; 2],2,3,1,,reversible,D1,N,['n/a']
12n_816,1,3,3,1,2,chiral,1,N,['n/a']
12n_817,2,3,3,2,2,reversible,D1,N,['n/a']
12n_818,[1; 2; 3],3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_819,[1; 2],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_820,3,4,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_821,[1; 2],4,3,1,,reversible,D1,N,['n/a']
12n_822,[1; 2],4,3,1,,reversible,D1,N,['n/a']
12n_823,2,3,3,1,,reversible,D1,N,['n/a']
12n_824,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_825,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_826,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_827,2,4,3,1,2,chiral,1,N,['n/a']
12n_828,1,3,3,1,2,chiral,1,N,['n/a']
12n_829,[1; 2],4,3,1,,reversible,D1,N,['n/a']
12n_830,3,3,3,1,,reversible,D1,N,['n/a']
12n_831,1,4,3,1,,reversible,D1,N,['n/a']
12n_832,2,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_833,[1; 2; 3],3,3,1,,reversible,D1,N,['n/a']
12n_834,2,3,3,1,2,chiral,1,N,['n/a']
12n_835,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_836,2,3,3,1,2,chiral,1,N,['n/a']
12n_837,2,4,3,2,2,reversible,D6,N,['n/a']
12n_838,2,2,3,2,2,reversible,D2,N,['n/a']
12n_839,2,4,3,2,2,reversible,D3,N,['n/a']
12n_840,2,4,3,2,2,reversible,D1,N,['n/a']
12n_841,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_842,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_843,2,3,3,2,2,reversible,D3,N,['n/a']
12n_844,[1; 2; 3],3,3,2,2,reversible,D3,N,['n/a']
12n_845,2,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_846,2,2,3,2,2,reversible,D1,N,['n/a']
12n_847,2,3,3,2,2,reversible,D2,N,['n/a']
12n_848,2,4,3,2,2,reversible,D1,N,['n/a']
12n_849,2,3,3,1,,reversible,D1,N,['n/a']
12n_850,4,4,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_851,[3; 4],3,3,1,,reversible,D1,N,['n/a']
12n_852,1,4,3,1,2,chiral,1,N,['n/a']
12n_853,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_854,[1; 2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_855,[1; 2; 3],3,3,1,,reversible,D1,N,['n/a']
12n_856,[1; 2; 3],2,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_857,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_858,1,3,3,1,2,chiral,1,N,['n/a']
12n_859,[1; 2; 3],4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_860,2,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_861,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_862,2,3,3,1,2,chiral,1,N,['n/a']
12n_863,[2; 3],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_864,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_865,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_866,[1; 2],4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_867,[2; 3],3,3,1,,reversible,D1,N,['n/a']
12n_868,[1; 2],2,3,1,,reversible,D2,N,['n/a']
12n_869,2,3,3,2,2,reversible,D1,N,['n/a']
12n_870,2,3,3,1,2,chiral,1,N,['n/a']
12n_871,1,3,3,1,2,chiral,1,N,['n/a']
12n_872,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_873,[1; 2; 3],4,3,2,2,negative amphicheiral,D2,N,['n/a']
12n_874,2,4,3,2,2,chiral,1,N,['n/a']
12n_875,[1; 2],4,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_876,2,3,3,2,2,reversible,D1,N,['n/a']
12n_877,2,4,3,2,2,chiral,Z2,N,['n/a']
12n_878,2,3,3,2,2,chiral,1,N,['n/a']
12n_879,2,4,3,2,2,reversible,D1,N,['n/a']
12n_880,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_881,[2; 3],2,3,2,2,reversible,D6,N,['n/a']
12n_882,3,4,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_883,2,3,3,2,2,chiral,1,N,['n/a']
12n_884,1,2,3,1,2,chiral,1,N,['n/a']
12n_885,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_886,2,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_887,2,4,3,2,2,reversible,D5,N,['n/a']
12n_888,5,5,3,2,2,reversible,D4,N,['n/a']
